조회연도,대학명,대학코드,전형명,구분,모집단위,모집인원_최초,모집인원_이월,모집인원_총,경쟁률,충원인원,환산점수_50,환산점수_70,환산등급_50,환산등급_70
2027,경남대학교[본교],59,학생부교과(기초생활수급자및차상위계층전형),정시(다),가정교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(기초생활수급자및차상위계층전형),정시(다),물리치료학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(기초생활수급자및차상위계층전형),정시(다),스포츠재활학전공,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,국어교육과,1,0,1,2,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,영어교육과,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,일어교육과,1,0,1,2,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,가정교육과,1,0,1,1,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,사회복지학과,1,0,1,4,2,880.48,876.34,6.2,6.5
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,경찰학과,1,0,1,2,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,교육학과,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,심리학과,1,0,1,2,1,923.5,923.5,5,5
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,수학교육과,1,0,1,2,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,미술교육과,1,0,1,1,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,음악교육과,1,0,1,1,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,간호학과,3,0,3,2.66,1,931.6,931.6,4.5,4.5
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,물리치료학과,1,0,1,4,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(기회균형전형),수시,소방안전공학과,1,0,1,2,0,미제출 사유 : 미등록,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,유아교육과,2,0,2,3,3,967.96,943.23,3.4,4.4
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,국어교육과,2,0,2,3,2,950.68,950.68,4.2,4.2
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,영어교육과,2,0,2,1.5,1,1000,951.58,1,3.9
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,일어교육과,2,0,2,1,0,989.92,989.92,2.1,2.1
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,가정교육과,2,0,2,1,0,959.86,959.86,3.6,3.6
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,법학과,1,0,1,2,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,사회복지학과,2,0,2,5,2,948.52,948.52,4,4
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,행정학과,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,경찰학과,5,0,5,4.4,6,950.25,945.46,4.2,4.3
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,교육학과,2,0,2,1,0,954.64,954.64,3.8,3.8
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,심리학과,2,0,2,1,0,959.86,959.86,3.6,3.6
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,스포츠재활학전공,3,0,3,4.33,8,942.4,936.82,4.2,4.5
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,웹툰?디자인학과,1,0,1,4,3,946.54,946.54,4.2,4.2
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,여행항공관광학과,1,0,1,2,1,945.46,945.46,4.1,4.1
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,수학교육과,2,0,2,,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,미술교육과,3,0,3,4.33,7,982.36,971.2,2.6,3.2
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,음악교육과,3,0,3,4.66,6,978.94,971.2,2.8,3.2
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,체육교육과,6,0,6,4.16,8,993.7,989.92,1.8,2.1
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,경영학부,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,경호보안학과,2,0,2,2,1,936.28,927.64,4.7,4.9
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,식품영양학과,1,0,1,2,1,963.82,963.82,3.5,3.5
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,컴퓨터공학부,2,0,2,2,2,892.72,892.72,6,6
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,간호학과,6,0,6,5.83,10,985.96,985.42,2.5,2.5
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,물리치료학과,4,0,4,11.25,9,983.26,979.3,2.6,2.8
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,작업치료학과,1,0,1,2,1,905.5,905.5,5.4,5.4
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,미디어영상학과,2,0,2,2.5,1,959.86,940.42,3.6,4.4
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,전기공학과,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,기계공학부,1,0,1,1,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),수시,소방안전공학과,1,0,1,3,1,913.06,913.06,5.4,5.4
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),경영학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),행정학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),법학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),군사학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),작업치료학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),간호학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),심리학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),웹툰?디자인학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),국어교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),영어교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),체육교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),음악교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),유아교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),미술교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(나),교육학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),기계공학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),사회복지학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),일어교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),컴퓨터공학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),소방안전공학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),여행항공관광학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),물리치료학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),경찰학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),미디어영상학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),경호보안학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),식품영양학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),수학교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),스포츠재활학전공,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),전기공학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(농어촌학생전형),정시(다),가정교육과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(체육교육과전형),수시,체육교육과,45,0,45,8.06,27,586.82,586.07,2.8,2.9
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,웹툰?디자인학과,1,0,1,5,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,여행항공관광학과,1,0,1,4,2,969.61,950.68,2.8,4.2
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,경영학부,1,0,1,2,1,971.56,971.56,3.1,3.1
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,외식조리학과,1,0,1,2,1,989.2,989.2,2.2,2.2
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,컴퓨터공학부,1,0,1,4,0,미제출 사유 : 비율 환산불가,,,
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,기계공학부,1,0,1,8,1,996.4,996.4,1.5,1.5
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),수시,전기공학과,1,0,1,14,1,996.4,996.4,1.5,1.5
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(나),경영학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(나),웹툰?디자인학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(나),군사학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(나),외식조리학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(다),전기공학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(다),컴퓨터공학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(다),여행항공관광학과,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(특성과고교졸업자전형),정시(다),기계공학부,0,0,0,,0,0,0,0,0
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,군사학과,10,0,10,5.1,10,570.62,568.57,3.9,4
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,스포츠재활학전공,12,0,12,7.25,7,562.63,562.63,4.3,4.3
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,문화유산복원예술학과,5,0,5,5,5,566.74,542.9,4.4,5.4
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,웹툰?디자인학과,1,0,1,2.6,1,591.9,591.9,2.3,2.3
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,미술교육과,15,0,15,3.66,30,581.53,570.95,3.4,3.9
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,음악교육과,22,0,22,3,41,573.32,567.28,4.1,4.1
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,건축학부,5,0,5,2,3,541.05,541.05,4.4,5.6
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,경호보안학과,8,0,8,3.5,7,543.3,537.47,5.6,5.9
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,식품영양학과,5,0,5,3.8,3,544.74,544.74,5.3,5.3
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,여행항공관광학과,4,0,4,2.5,3,538.98,536.17,5.8,5.8
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,게임학과,5,0,5,1.8,4,561.01,558.64,4.6,4.9
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,미디어영상학과,4,0,4,4.25,2,570.08,556.8,3.9,4.6
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,간호학과,15,0,15,7.66,8,582.72,582.72,3.3,3.3
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,물리치료학과,5,0,5,12.4,7,581.53,581.42,3.4,3.4
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,작업치료학과,5,0,5,2.4,1,554.64,549.52,5,5
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,스마트기계융합공학전공,5,0,5,1.8,1,545.68,544.15,5.5,5.5
2027,경남대학교[본교],59,학생부교과(일반면접전형),수시,무역물류학과,3,0,3,2.33,3,555.29,551.29,5,5
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,작업치료학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,치기공학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,응급구조학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,물리치료학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,치위생학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,간호학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(농어촌학생),수시,임상병리학과,0,0,0,,0,미제출 사유 : 추가 안내자료 참고,,,
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,치위생학과,133,0,133,4.85,0,982,982,4.43,4.6
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,작업치료학과,64,0,64,4.73,0,976,976,5.08,5.29
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,치기공학과,54,0,54,3.63,0,982,976,4.92,5.25
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,응급구조학과,31,0,31,7.52,0,982,982,4.18,4.42
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,간호학과,271,0,271,5.81,0,988,988,3.38,3.53
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,임상병리학과,55,0,55,6.96,0,984,982,3.99,4.07
2027,경동대학교[제3캠퍼스],2574,학생부교과(일반학생),수시,물리치료학과,67,0,67,7.01,0,988,988,3.49,3.61
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,작업치료학과,7,0,7,5.57,0,982,982,4.87,4.87
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,치기공학과,6,0,6,2.83,0,976,976,5,5.28
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,응급구조학과,3,0,3,7.33,0,982,982,4.7,4.7
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,물리치료학과,7,0,7,8.86,0,988,988,3.44,3.59
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,치위생학과,24,0,24,4,0,982,982,4.69,4.89
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,간호학과,57,0,57,5.58,0,988,988,3.55,3.81
2027,경동대학교[제3캠퍼스],2574,학생부교과(지역인재),수시,임상병리학과,6,0,6,3.83,0,982,982,4.19,4.22
